year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,7,OH,CRW,217.0,66.0,19.53,5.03,17.45,0.0,23.99,8.0,1.0,4866.0,923.0,600.0,545.0,0.0,2798.0
2021,8,9E,GPT,80.0,9.0,4.22,1.88,2.91,0.0,0.0,3.0,1.0,629.0,168.0,367.0,94.0,0.0,0.0
2020,11,OO,LBB,118.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,538.0,478.0,0.0,0.0,0.0,60.0
2020,2,DL,HNL,227.0,14.0,11.72,1.48,0.81,0.0,0.0,0.0,0.0,1710.0,1403.0,212.0,95.0,0.0,0.0
2018,2,VX,LAX,1104.0,177.0,40.91,0.0,99.17,0.0,36.92,4.0,18.0,8263.0,2298.0,0.0,3096.0,0.0,2869.0
2018,6,F9,ONT,60.0,26.0,11.05,0.0,5.51,0.0,9.44,2.0,0.0,1571.0,614.0,0.0,229.0,0.0,728.0
2021,3,MQ,MSO,59.0,7.0,1.71,0.0,3.02,0.0,2.27,0.0,1.0,303.0,77.0,0.0,81.0,0.0,145.0
2018,11,G4,TUL,28.0,8.0,4.27,0.0,1.91,0.0,1.82,0.0,0.0,872.0,585.0,0.0,48.0,0.0,239.0
2020,12,9E,GFK,14.0,3.0,1.85,0.0,0.0,0.0,1.15,1.0,0.0,308.0,174.0,0.0,0.0,0.0,134.0
2013,8,DL,DCA,832.0,100.0,44.52,2.84,29.03,0.0,23.61,1.0,1.0,5743.0,2975.0,266.0,1072.0,0.0,1430.0
2022,2,YV,BHM,31.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,416.0,416.0,0.0,0.0,0.0,0.0
2017,1,VX,LAX,1172.0,408.0,76.33,59.89,129.2,0.37,142.21,22.0,16.0,23656.0,4032.0,2265.0,7382.0,28.0,9949.0
2021,1,WN,LGA,317.0,25.0,12.86,0.0,5.32,0.0,6.82,7.0,0.0,811.0,435.0,0.0,120.0,0.0,256.0
2021,12,WN,RSW,810.0,224.0,88.12,0.0,32.22,0.55,103.11,3.0,6.0,12193.0,4616.0,0.0,1197.0,35.0,6345.0
2021,3,OO,JMS,84.0,4.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,175.0,129.0,0.0,0.0,0.0,46.0
2020,1,UA,EUG,36.0,4.0,1.34,0.0,0.0,0.0,2.66,0.0,0.0,140.0,45.0,0.0,0.0,0.0,95.0
2019,9,YV,MLU,6.0,2.0,1.4,0.0,0.06,0.0,0.54,0.0,0.0,42.0,28.0,0.0,1.0,0.0,13.0
2018,2,NK,ATL,570.0,93.0,22.68,1.06,38.9,0.0,30.36,8.0,1.0,6351.0,1447.0,109.0,1842.0,0.0,2953.0
2018,2,DL,AVL,56.0,3.0,0.18,0.76,0.0,0.0,2.06,0.0,0.0,155.0,13.0,63.0,0.0,0.0,79.0
2023,4,NK,MHT,69.0,12.0,3.65,0.93,4.67,0.0,2.75,4.0,0.0,1507.0,196.0,83.0,622.0,0.0,606.0
2020,2,F9,PIT,12.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,19.0,0.0,0.0,0.0,86.0
2015,6,UA,SAN,777.0,224.0,96.61,10.75,33.73,0.0,82.91,13.0,3.0,12307.0,4435.0,833.0,1514.0,0.0,5525.0
2021,11,AA,VPS,29.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0
2015,4,UA,ROC,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
2017,10,AS,PDX,1317.0,175.0,34.53,0.0,74.37,1.82,64.27,6.0,3.0,7683.0,1325.0,0.0,2038.0,62.0,4258.0
2019,8,AS,JFK,433.0,137.0,17.86,0.0,92.73,0.0,26.41,3.0,1.0,10178.0,1261.0,0.0,7096.0,0.0,1821.0
2014,4,MQ,VPS,86.0,6.0,0.01,1.26,1.08,0.0,3.65,4.0,0.0,295.0,1.0,71.0,22.0,0.0,201.0
2021,9,MQ,ATL,99.0,13.0,1.26,2.93,5.86,0.0,2.96,0.0,0.0,567.0,38.0,193.0,253.0,0.0,83.0
2016,1,OO,GSP,54.0,12.0,6.69,0.0,3.5,0.0,1.81,1.0,0.0,780.0,398.0,0.0,182.0,0.0,200.0
2018,9,WN,PBI,143.0,25.0,8.14,0.0,1.49,0.0,15.36,0.0,1.0,1918.0,727.0,0.0,82.0,0.0,1109.0
2015,12,OO,BIL,142.0,27.0,6.59,1.62,9.39,0.0,9.4,2.0,2.0,1231.0,345.0,110.0,265.0,0.0,511.0
2017,1,UA,MSP,288.0,64.0,19.3,2.54,15.14,0.0,27.03,0.0,0.0,4273.0,1049.0,65.0,1025.0,0.0,2134.0
2018,9,UA,BOI,89.0,8.0,1.21,0.68,0.23,0.0,5.89,0.0,0.0,723.0,47.0,21.0,7.0,0.0,648.0
2022,1,MQ,BIL,31.0,3.0,1.41,0.0,0.09,0.0,1.5,0.0,0.0,135.0,38.0,0.0,3.0,0.0,94.0
2021,11,NK,BQN,60.0,16.0,9.23,0.19,4.81,0.0,1.76,0.0,0.0,860.0,355.0,10.0,404.0,0.0,91.0
2017,10,F9,IAD,152.0,25.0,9.64,0.0,4.0,0.0,11.36,1.0,0.0,1420.0,524.0,0.0,125.0,0.0,771.0
2015,5,MQ,MSN,241.0,28.0,10.82,5.43,6.45,0.0,5.29,7.0,0.0,1815.0,466.0,769.0,202.0,0.0,378.0
2021,7,OO,SLC,4821.0,756.0,506.0,161.0,7.0,0.0,82.0,12.0,9.0,66472.0,43670.0,16761.0,563.0,0.0,5478.0
2017,6,DL,TYS,72.0,17.0,8.21,1.45,1.73,0.0,5.61,0.0,0.0,949.0,338.0,71.0,46.0,0.0,494.0
2022,12,AA,ABQ,238.0,77.0,24.68,7.19,10.23,0.4,34.5,1.0,1.0,4137.0,1500.0,390.0,405.0,12.0,1830.0
2018,3,9E,RIC,126.0,28.0,7.55,0.67,8.42,0.97,10.38,16.0,0.0,1530.0,534.0,121.0,298.0,36.0,541.0
2023,4,OH,TUL,59.0,16.0,2.04,0.79,8.37,0.0,4.8,2.0,1.0,970.0,155.0,74.0,276.0,0.0,465.0
2015,2,MQ,BPT,28.0,11.0,4.56,0.64,2.67,0.98,2.15,3.0,0.0,448.0,116.0,28.0,91.0,78.0,135.0
2020,9,UA,SPN,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0
2017,11,OO,RDM,345.0,41.0,14.5,1.31,8.41,0.0,16.78,4.0,2.0,2949.0,1329.0,197.0,339.0,0.0,1084.0
2017,12,AS,BRW,61.0,4.0,0.35,0.0,1.81,0.0,1.84,1.0,0.0,160.0,7.0,0.0,35.0,0.0,118.0
2019,12,WN,LIH,124.0,8.0,4.21,0.0,1.0,0.0,2.79,0.0,0.0,496.0,305.0,0.0,32.0,0.0,159.0
2016,10,AA,ELP,128.0,21.0,10.72,0.0,5.54,0.0,4.74,0.0,0.0,938.0,620.0,0.0,111.0,0.0,207.0
2023,4,DL,CID,30.0,7.0,5.27,1.0,0.19,0.0,0.54,1.0,0.0,285.0,210.0,48.0,5.0,0.0,22.0
2015,9,AA,DAY,79.0,10.0,6.18,0.0,1.0,0.0,2.82,0.0,0.0,428.0,260.0,0.0,26.0,0.0,142.0
2022,2,WN,PIT,518.0,109.0,55.98,0.95,10.19,0.0,41.88,22.0,0.0,5506.0,2583.0,40.0,545.0,0.0,2338.0
2021,6,WN,TPA,1917.0,622.0,246.58,16.75,92.77,2.0,263.9,49.0,21.0,36540.0,13776.0,1553.0,4468.0,60.0,16683.0
2018,9,AA,ICT,59.0,22.0,11.39,0.7,4.08,0.0,5.84,0.0,0.0,1703.0,899.0,80.0,209.0,0.0,515.0
2017,2,WN,ATL,3234.0,359.0,87.68,6.2,116.83,0.0,148.29,21.0,3.0,15736.0,4871.0,335.0,3212.0,0.0,7318.0
2023,7,DL,EYW,124.0,18.0,8.42,0.0,6.8,0.0,2.78,0.0,0.0,949.0,512.0,0.0,276.0,0.0,161.0
2015,4,OO,BTM,60.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,37.0,20.0,0.0,17.0,0.0,0.0
2019,5,DL,SMF,224.0,31.0,14.98,2.0,5.69,0.0,8.33,0.0,0.0,1371.0,573.0,90.0,168.0,0.0,540.0
2021,2,OO,SAN,436.0,24.0,13.0,0.0,0.0,0.0,11.0,8.0,0.0,1429.0,703.0,0.0,0.0,0.0,726.0
2014,1,OO,DLH,124.0,48.0,17.66,1.0,13.33,0.0,16.02,20.0,0.0,3348.0,1269.0,23.0,645.0,0.0,1411.0
2014,9,B6,CHS,154.0,9.0,3.43,0.0,3.05,0.0,2.51,1.0,0.0,467.0,195.0,0.0,97.0,0.0,175.0
2016,1,EV,LCH,76.0,7.0,1.78,0.0,2.46,0.0,2.76,1.0,0.0,469.0,65.0,0.0,79.0,0.0,325.0
2021,10,G4,PIE,622.0,188.0,49.17,10.44,34.07,0.56,93.76,20.0,5.0,13649.0,2656.0,752.0,1672.0,12.0,8557.0
2015,4,EV,EVV,111.0,21.0,5.33,0.0,6.43,0.0,9.24,0.0,0.0,1039.0,230.0,0.0,166.0,0.0,643.0
2018,10,OO,PIA,213.0,25.0,9.44,1.88,6.29,0.0,7.39,1.0,0.0,1410.0,764.0,112.0,208.0,0.0,326.0
2018,4,F9,TTN,217.0,50.0,12.27,0.0,8.3,0.0,29.43,4.0,0.0,4134.0,825.0,0.0,426.0,0.0,2883.0
2022,1,DL,EGE,31.0,8.0,2.58,1.58,3.42,0.0,0.42,0.0,1.0,199.0,69.0,37.0,85.0,0.0,8.0
2020,8,YV,CHS,60.0,7.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,317.0,99.0,142.0,76.0,0.0,0.0
2018,10,F9,DSM,44.0,18.0,2.9,0.0,2.12,0.0,12.98,0.0,0.0,1384.0,257.0,0.0,105.0,0.0,1022.0
2018,8,DL,RDU,900.0,154.0,55.47,8.39,45.59,0.0,44.55,0.0,1.0,11430.0,4949.0,427.0,2711.0,0.0,3343.0
2014,6,EV,ERI,52.0,20.0,5.43,0.0,2.94,0.0,11.63,5.0,0.0,1627.0,408.0,0.0,217.0,0.0,1002.0
2019,12,MQ,OMA,141.0,23.0,2.51,1.46,5.29,0.0,13.73,1.0,0.0,1206.0,178.0,43.0,266.0,0.0,719.0
2015,4,WN,MDW,7000.0,1027.0,272.4,57.32,263.06,0.08,434.15,62.0,42.0,55160.0,15863.0,4261.0,11102.0,2.0,23932.0
2020,3,OO,JMS,84.0,3.0,2.0,0.0,0.13,0.0,0.87,6.0,3.0,1237.0,1152.0,0.0,11.0,0.0,74.0
2019,10,OO,SNA,359.0,26.0,8.65,0.0,6.94,0.0,10.41,1.0,1.0,1097.0,448.0,0.0,253.0,0.0,396.0
2023,1,9E,BGM,50.0,13.0,2.41,0.99,5.57,0.0,4.04,1.0,0.0,1276.0,119.0,667.0,208.0,0.0,282.0
2022,7,AA,GSP,61.0,25.0,15.88,0.0,3.91,0.0,5.21,2.0,0.0,1672.0,1120.0,0.0,107.0,0.0,445.0
2021,11,UA,RDM,30.0,3.0,1.7,0.0,1.0,0.0,0.3,0.0,0.0,82.0,48.0,0.0,28.0,0.0,6.0
2018,6,OO,MLU,110.0,28.0,4.14,2.78,5.16,0.0,15.92,0.0,0.0,3099.0,216.0,1319.0,224.0,0.0,1340.0
2022,11,F9,SNA,90.0,39.0,10.63,0.36,10.76,0.0,17.26,0.0,0.0,2134.0,714.0,16.0,473.0,0.0,931.0
2021,11,OO,BWI,53.0,16.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,781.0,188.0,0.0,0.0,0.0,593.0
2014,5,DL,ANC,105.0,18.0,7.91,0.0,2.3,0.0,7.79,0.0,0.0,623.0,266.0,0.0,63.0,0.0,294.0
2020,1,AS,LAS,744.0,135.0,40.38,1.77,32.92,1.09,58.84,3.0,1.0,7694.0,2841.0,101.0,1090.0,118.0,3544.0
2018,1,YX,SAV,13.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,102.0,102.0,0.0,0.0,0.0,0.0
2017,9,OO,PVD,25.0,6.0,0.61,1.0,2.51,0.0,1.88,0.0,1.0,799.0,11.0,659.0,70.0,0.0,59.0
2021,8,UA,JAC,246.0,53.0,15.77,3.95,15.34,0.0,17.94,4.0,2.0,2983.0,924.0,354.0,616.0,0.0,1089.0
2017,9,EV,MFE,60.0,13.0,5.47,1.35,4.57,0.0,1.61,8.0,0.0,378.0,164.0,31.0,128.0,0.0,55.0
2014,1,MQ,TUL,115.0,37.0,2.98,6.36,15.5,0.0,12.16,21.0,1.0,2072.0,79.0,391.0,762.0,0.0,840.0
2014,2,US,OGG,36.0,13.0,4.06,0.0,8.49,0.0,0.45,0.0,0.0,405.0,155.0,0.0,241.0,0.0,9.0
2022,8,9E,GRR,54.0,11.0,4.25,0.0,2.8,0.0,3.95,6.0,0.0,679.0,308.0,0.0,62.0,0.0,309.0
2015,2,US,ROC,28.0,6.0,3.01,0.0,1.26,0.0,1.73,1.0,0.0,280.0,144.0,0.0,25.0,0.0,111.0
2018,11,OO,GNV,114.0,34.0,6.27,0.78,10.04,0.0,16.9,0.0,0.0,1563.0,275.0,27.0,354.0,0.0,907.0
2017,5,OO,IND,133.0,15.0,9.47,0.0,3.18,0.0,2.35,1.0,0.0,676.0,471.0,0.0,103.0,0.0,102.0
2014,10,DL,PDX,401.0,59.0,17.23,1.54,25.24,0.0,15.0,0.0,1.0,2012.0,698.0,50.0,717.0,0.0,547.0
2023,7,MQ,IAD,23.0,5.0,0.51,0.26,1.27,0.0,2.96,0.0,0.0,237.0,18.0,15.0,89.0,0.0,115.0
2018,10,DL,JAN,199.0,14.0,5.0,0.42,3.4,0.0,5.18,0.0,1.0,633.0,308.0,13.0,155.0,0.0,157.0
2021,11,MQ,OKC,117.0,10.0,2.11,1.0,3.72,0.0,3.17,0.0,0.0,432.0,90.0,16.0,107.0,0.0,219.0
2023,1,OO,LGB,93.0,23.0,16.0,7.0,0.0,0.0,0.0,1.0,0.0,777.0,489.0,288.0,0.0,0.0,0.0
2014,3,MQ,SPI,57.0,6.0,1.84,0.85,0.27,0.0,3.05,2.0,0.0,213.0,86.0,38.0,13.0,0.0,76.0
2018,7,OO,MDT,158.0,64.0,22.89,4.52,15.94,0.0,20.65,2.0,1.0,4421.0,1511.0,1110.0,756.0,0.0,1044.0
2013,11,MQ,CLT,408.0,62.0,9.31,2.57,33.26,0.0,16.86,6.0,1.0,2330.0,282.0,87.0,1120.0,0.0,841.0
2014,11,EV,ILM,105.0,9.0,4.87,0.0,0.41,0.0,3.72,0.0,1.0,322.0,173.0,0.0,16.0,0.0,133.0
2020,3,G4,BIL,35.0,5.0,0.81,0.0,0.36,0.77,3.05,8.0,0.0,226.0,35.0,0.0,20.0,27.0,144.0
2014,4,EV,PNS,130.0,36.0,13.15,0.0,13.07,0.0,9.78,3.0,1.0,1666.0,771.0,0.0,472.0,0.0,423.0
2017,4,DL,IAD,198.0,35.0,13.01,5.8,2.08,0.0,14.1,15.0,0.0,3088.0,751.0,1171.0,68.0,0.0,1098.0
2017,4,DL,CLT,431.0,93.0,26.95,13.28,26.82,0.0,25.95,24.0,1.0,8606.0,2333.0,2388.0,971.0,0.0,2914.0
2014,8,OO,RHI,88.0,8.0,2.24,1.05,2.7,0.0,2.0,1.0,0.0,344.0,99.0,33.0,137.0,0.0,75.0
2014,1,DL,ORF,197.0,39.0,17.99,5.07,0.5,0.0,15.44,16.0,1.0,2435.0,938.0,499.0,30.0,0.0,968.0
2019,12,OO,MKG,61.0,19.0,4.37,0.0,4.6,0.0,10.03,1.0,0.0,1483.0,755.0,0.0,121.0,0.0,607.0
2018,5,9E,OAJ,76.0,8.0,4.91,0.0,2.42,0.0,0.67,0.0,0.0,380.0,296.0,0.0,70.0,0.0,14.0
2017,12,UA,RDU,313.0,51.0,15.66,1.02,12.23,0.0,22.09,0.0,0.0,2874.0,852.0,92.0,459.0,0.0,1471.0
2021,11,AA,CMH,246.0,53.0,21.64,0.0,9.61,0.0,21.75,8.0,0.0,2973.0,1026.0,0.0,243.0,0.0,1704.0
2018,4,OH,MSY,14.0,1.0,0.93,0.0,0.07,0.0,0.0,0.0,1.0,239.0,223.0,0.0,16.0,0.0,0.0
2022,5,UA,SNA,581.0,108.0,32.0,3.78,33.17,0.0,39.05,4.0,6.0,7809.0,2690.0,193.0,1153.0,0.0,3773.0
2020,10,WN,SJU,163.0,10.0,4.89,0.0,3.22,0.0,1.9,0.0,0.0,480.0,290.0,0.0,80.0,0.0,110.0
2021,5,G4,IND,113.0,35.0,6.52,0.0,7.09,0.75,20.64,0.0,0.0,2059.0,390.0,0.0,441.0,35.0,1193.0
2021,9,OO,JAX,23.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,214.0,0.0,0.0,0.0,0.0
2022,12,UA,JAX,256.0,84.0,29.36,1.84,9.7,0.0,43.1,6.0,0.0,7132.0,1786.0,164.0,421.0,0.0,4761.0
2022,1,9E,ABY,74.0,7.0,3.57,1.81,0.92,0.0,0.7,2.0,0.0,604.0,412.0,95.0,66.0,0.0,31.0
2019,10,NK,SEA,135.0,39.0,8.78,0.16,17.9,0.0,12.16,2.0,0.0,2250.0,534.0,16.0,961.0,0.0,739.0
2018,1,G4,CLE,51.0,9.0,3.9,0.0,2.94,0.0,2.17,0.0,0.0,446.0,163.0,0.0,122.0,0.0,161.0
2014,12,WN,BOI,272.0,104.0,39.54,0.0,14.89,0.0,49.57,1.0,0.0,4828.0,1655.0,0.0,464.0,0.0,2709.0
2019,3,OO,FCA,101.0,4.0,1.0,0.0,1.12,0.0,1.88,0.0,2.0,242.0,128.0,0.0,29.0,0.0,85.0
2018,10,YV,PHX,1850.0,384.0,92.89,5.31,66.65,0.92,218.24,38.0,5.0,33764.0,12782.0,321.0,2338.0,738.0,17585.0
2016,6,EV,ROA,149.0,13.0,7.11,0.0,2.49,0.0,3.4,3.0,1.0,1111.0,569.0,0.0,302.0,0.0,240.0
2020,9,YV,TUL,73.0,7.0,3.52,0.05,1.66,0.0,1.77,0.0,0.0,304.0,154.0,1.0,56.0,0.0,93.0
2022,3,F9,PNS,16.0,3.0,1.35,0.0,1.65,0.0,0.0,0.0,0.0,197.0,171.0,0.0,26.0,0.0,0.0
2021,6,MQ,CHA,90.0,17.0,1.93,1.08,5.44,0.0,8.55,3.0,0.0,919.0,62.0,34.0,232.0,0.0,591.0
2015,4,EV,DEN,880.0,122.0,18.43,3.59,58.98,0.0,40.99,7.0,12.0,7040.0,2114.0,210.0,2464.0,0.0,2252.0
2018,10,OO,PWM,86.0,12.0,3.99,0.0,3.03,0.0,4.99,0.0,0.0,732.0,361.0,0.0,66.0,0.0,305.0
2023,5,YX,BNA,434.0,44.0,14.27,0.0,17.83,0.0,11.9,0.0,1.0,2232.0,687.0,0.0,801.0,0.0,744.0
2021,7,9E,MLU,93.0,17.0,7.65,2.67,4.27,0.0,2.41,0.0,0.0,973.0,515.0,108.0,136.0,0.0,214.0
2021,11,NK,LAS,1643.0,213.0,52.99,5.05,83.63,2.67,68.67,12.0,1.0,13404.0,2605.0,420.0,3998.0,141.0,6240.0
2022,2,B6,PSP,28.0,9.0,4.42,0.0,1.62,0.8,2.16,1.0,0.0,792.0,429.0,0.0,71.0,52.0,240.0
2020,1,OH,JAN,150.0,37.0,6.72,0.91,4.48,0.0,24.89,2.0,1.0,3362.0,559.0,146.0,235.0,0.0,2422.0
2020,3,G4,GTF,22.0,7.0,1.89,0.0,0.65,0.0,4.46,7.0,0.0,528.0,299.0,0.0,36.0,0.0,193.0
2018,5,G4,RFD,49.0,9.0,3.43,0.0,2.39,0.0,3.18,0.0,0.0,887.0,481.0,0.0,264.0,0.0,142.0
2022,9,QX,BIL,85.0,17.0,9.44,0.0,4.77,0.0,2.79,0.0,0.0,507.0,305.0,0.0,116.0,0.0,86.0
2021,11,OO,HOB,71.0,9.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,628.0,475.0,0.0,37.0,0.0,116.0
2018,12,EV,LEX,54.0,14.0,5.8,0.0,3.84,0.0,4.35,1.0,0.0,1210.0,415.0,0.0,154.0,0.0,641.0
2015,5,UA,GEG,57.0,5.0,0.87,0.94,0.06,0.0,3.13,0.0,0.0,499.0,31.0,319.0,21.0,0.0,128.0
2017,3,OO,DEN,3324.0,444.0,108.87,8.38,149.04,0.82,176.9,78.0,5.0,42707.0,16867.0,762.0,11620.0,14.0,13444.0
2016,9,DL,ROA,56.0,6.0,3.39,0.0,2.61,0.0,0.0,0.0,0.0,307.0,251.0,0.0,56.0,0.0,0.0
2022,7,B6,ROC,62.0,23.0,12.4,0.0,6.11,0.0,4.49,0.0,0.0,1935.0,914.0,0.0,246.0,0.0,775.0
2021,8,UA,PDX,642.0,133.0,46.39,6.75,22.33,0.0,57.53,6.0,0.0,7825.0,2288.0,610.0,848.0,0.0,4079.0
2014,3,VX,LAX,1166.0,138.0,40.47,26.12,34.23,0.83,36.35,10.0,3.0,6210.0,1590.0,669.0,1243.0,25.0,2683.0
2023,8,OO,DSM,73.0,13.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,1296.0,1166.0,0.0,0.0,0.0,130.0
2022,7,F9,SDF,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0
2014,10,VX,EWR,170.0,26.0,3.96,5.04,13.0,0.0,4.0,0.0,0.0,1125.0,165.0,105.0,536.0,0.0,319.0
2021,9,9E,GPT,72.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,76.0,35.0,0.0,41.0,0.0,0.0
2021,4,DL,ECP,105.0,8.0,6.0,1.24,0.25,0.0,0.51,0.0,1.0,766.0,567.0,111.0,13.0,0.0,75.0
2020,8,DL,CLE,178.0,17.0,9.88,1.0,4.03,0.0,2.08,1.0,1.0,790.0,432.0,17.0,284.0,0.0,57.0
2019,8,OH,MYR,202.0,48.0,10.43,5.27,17.75,0.0,14.56,7.0,0.0,2656.0,591.0,345.0,594.0,0.0,1126.0
2018,2,WN,ISP,330.0,39.0,15.97,0.0,7.01,0.0,16.02,2.0,3.0,2072.0,968.0,0.0,177.0,0.0,927.0
2014,8,EV,CVG,506.0,126.0,40.87,2.9,39.72,0.0,42.51,9.0,2.0,7286.0,2271.0,135.0,1718.0,0.0,3162.0
2018,7,WN,SLC,945.0,206.0,72.2,0.96,28.76,0.0,104.07,13.0,1.0,10282.0,3493.0,27.0,1010.0,0.0,5752.0
2015,3,MQ,MEM,150.0,34.0,16.74,0.19,7.64,1.0,8.42,13.0,0.0,1596.0,789.0,5.0,257.0,16.0,529.0
2014,10,EV,SLC,64.0,8.0,1.21,0.0,4.56,0.0,2.23,0.0,0.0,648.0,127.0,0.0,191.0,0.0,330.0
2022,3,OH,AEX,31.0,6.0,0.61,0.0,3.32,0.0,2.07,0.0,0.0,339.0,97.0,0.0,99.0,0.0,143.0
2020,12,AA,MSP,208.0,28.0,13.43,0.44,6.67,0.0,7.46,1.0,0.0,1024.0,433.0,49.0,248.0,0.0,294.0
2018,11,AA,OAK,76.0,16.0,5.75,0.0,3.42,0.0,6.83,0.0,0.0,761.0,275.0,0.0,87.0,0.0,399.0
2015,10,MQ,COU,123.0,15.0,6.34,2.75,1.94,0.0,3.97,0.0,2.0,694.0,306.0,130.0,62.0,0.0,196.0
2021,7,AA,CLE,228.0,84.0,38.27,7.61,12.14,0.0,25.99,7.0,0.0,5387.0,2297.0,527.0,510.0,0.0,2053.0
2014,10,DL,MDW,240.0,49.0,11.65,0.49,29.11,0.0,7.75,0.0,2.0,2489.0,903.0,26.0,1285.0,0.0,275.0
2022,6,OO,TUS,615.0,107.0,67.0,4.0,1.0,1.0,34.0,1.0,0.0,7653.0,4485.0,286.0,35.0,16.0,2831.0
2019,3,MQ,DAY,146.0,19.0,5.65,1.75,4.38,0.0,7.22,1.0,1.0,1064.0,214.0,102.0,205.0,0.0,543.0
2023,2,YX,ALB,25.0,4.0,1.26,0.0,1.66,0.0,1.08,0.0,0.0,154.0,58.0,0.0,41.0,0.0,55.0
2015,6,MQ,TUL,211.0,51.0,23.54,1.26,11.38,0.0,14.82,7.0,0.0,2324.0,872.0,106.0,547.0,0.0,799.0
2019,6,YX,ROC,100.0,31.0,7.15,0.0,11.89,0.0,11.96,5.0,0.0,1878.0,412.0,0.0,398.0,0.0,1068.0
2021,4,WN,BHM,221.0,40.0,13.69,2.49,8.56,0.0,15.26,2.0,0.0,2277.0,571.0,212.0,486.0,0.0,1008.0
2018,1,YX,OKC,62.0,10.0,3.03,0.14,2.5,0.0,4.32,3.0,0.0,713.0,267.0,7.0,84.0,0.0,355.0
2020,5,OO,SLC,1667.0,42.0,22.04,3.1,13.63,0.0,3.22,105.0,1.0,3958.0,2242.0,1307.0,274.0,0.0,135.0
2023,2,DL,ATL,15315.0,1652.0,633.72,66.16,365.51,1.98,584.63,84.0,2.0,128960.0,70251.0,8080.0,13157.0,74.0,37398.0
2016,6,AA,ROC,55.0,11.0,3.62,0.54,3.71,0.0,3.13,0.0,0.0,663.0,174.0,68.0,139.0,0.0,282.0
2017,8,AA,EWR,696.0,223.0,29.35,5.27,141.2,0.0,47.17,12.0,5.0,13996.0,1585.0,583.0,8488.0,0.0,3340.0
2023,8,G4,ICT,40.0,12.0,6.71,1.98,2.89,0.0,0.43,0.0,0.0,668.0,286.0,273.0,96.0,0.0,13.0
2022,9,AA,LAX,2423.0,420.0,154.83,18.33,105.07,3.5,138.27,21.0,5.0,36374.0,15639.0,2196.0,3925.0,74.0,14540.0
2022,10,HA,LGB,62.0,19.0,16.25,0.0,0.0,0.0,2.75,0.0,0.0,1520.0,1434.0,0.0,0.0,0.0,86.0
2020,10,OO,DEN,5474.0,647.0,492.0,37.0,22.0,3.0,93.0,157.0,5.0,63330.0,48455.0,3015.0,2001.0,128.0,9731.0
2022,8,MQ,MSN,114.0,18.0,4.45,1.64,4.28,0.0,7.63,4.0,0.0,942.0,144.0,87.0,116.0,0.0,595.0
2022,4,OO,FSD,240.0,52.0,43.0,2.0,0.0,0.0,7.0,4.0,2.0,4182.0,3612.0,127.0,0.0,0.0,443.0
2015,10,AS,MCO,64.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0
2021,1,YV,AMA,100.0,14.0,6.77,1.2,1.98,0.0,4.05,3.0,0.0,698.0,297.0,64.0,80.0,0.0,257.0
2022,8,DL,LEX,124.0,19.0,9.12,1.0,5.25,0.0,3.63,0.0,0.0,743.0,289.0,31.0,210.0,0.0,213.0
2020,12,B6,ATL,104.0,23.0,11.88,0.0,5.97,0.0,5.15,1.0,0.0,1781.0,793.0,0.0,256.0,0.0,732.0
2021,6,YV,BHM,138.0,53.0,15.1,7.6,16.4,0.0,13.9,5.0,0.0,3858.0,903.0,684.0,905.0,0.0,1366.0
2022,9,MQ,CWA,60.0,4.0,2.78,0.08,0.22,0.0,0.92,0.0,0.0,182.0,109.0,5.0,7.0,0.0,61.0
2017,8,UA,SMF,298.0,65.0,14.15,5.51,23.25,0.0,22.09,12.0,0.0,4580.0,1259.0,579.0,1053.0,0.0,1689.0
2013,11,HA,JFK,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0
2018,4,WN,MEM,280.0,78.0,18.04,0.54,8.62,0.0,50.8,1.0,0.0,4124.0,924.0,51.0,355.0,0.0,2794.0
